seq,name,uscc,pdf_page,tier,track,form,reg_authority,origin,vintage,seed_kw,ocean_kw,support_kw,exclude_kw,holding_kw,anchor_kw,state_kw,risk_flags,score
5818,猎邦（海南）商务秘书有限公司,91460200MADL7FUT75,130,D 名称无行业信号,待判定,独立法人,三亚市/区登记,本地(三亚),MAD,,,,,,,,,16
5819,猎邦（海南）科技有限公司,91469007MA5TL4UJ41,130,D 名称无行业信号,泛科技无行业信号,独立法人,海南其他市县登记,省内迁入/外设,MA5,,,,,,,,,10
5820,辽宁顺达机械制造（集团）有限公司海南分公司,91460000MA7LX1B52T,130,E 非目标/对照组池,科技配套,分支机构,海南省级登记,本地(省级),MA7,,,机械制造,,,,,分支机构(非独立法人),19
5821,辽宁雷迅保安服务有限公司海南分公司,91460000MAA97P6U33,130,E 非目标/对照组池,非目标,分支机构,海南省级登记,本地(省级),MAA,,,,服务有限公司,,,,分支机构(非独立法人),-6
5822,辽护企业管理（三亚）有限公司,91460000MAE6R6H428,130,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAE,,,,企业管理,,,,,16
5823,亮堂（海南）文旅产业投资有限公司,91460000MAEBEBY99Q,130,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAE,,,,文旅,投资|产业投资,,,纯投资/控股载体,4
5824,量子出行（广州）科技有限公司三亚分公司,91460106MAA90TCU4K,130,D 名称无行业信号,待判定,分支机构,海口登记,省内迁入/外设,MAA,,,,,,,,分支机构(非独立法人),-12
5825,良医健业颐善（海南）健康科技有限公司,91460000MAEEEHWW3H,130,D 名称无行业信号,泛科技无行业信号,独立法人,海南省级登记,本地(省级),MAE,,,,,,,,,16
5826,粮易科技（海南）有限公司,91460204MAC80BG40U,130,C 支撑/泛赛道-备选,泛农业经营,独立法人,三亚市/区登记,本地(三亚),MAC,,,,,,,,,34
5827,粮创生物科技（三亚）有限责任公司,91460105MADKDM6U3W,130,C 支撑/泛赛道-备选,泛农业经营,独立法人,海口登记,省内迁入/外设,MAD,,,,,,,,,28
5828,连丽泽投资（三亚）有限公司,91460000MAE0RFRJ88,130,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAE,,,,,投资,,,纯投资/控股载体,4
5829,联育作物科学（海南）有限公司,91460108MAD205K97P,130,A 核心赛道-优先访谈,南繁种业,独立法人,海口登记,省内迁入/外设,MAD,作物,,,,,,,,60
5830,联通数字科技有限公司海南省分公司,91460100589287082H,130,D 名称无行业信号,待判定,分支机构,海口登记,省内迁入/外设,旧版(2015前),,,,,,,,分支机构(非独立法人),-12
5831,联合文化艺术（海南）有限公司,91460000MA7MGP8N4E,130,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MA7,,,,文化,,,,,16
5832,粒安作物科学（海南）有限公司,91460000MACKB54B6K,130,A 核心赛道-优先访谈,南繁种业,独立法人,海南省级登记,本地(省级),MAC,作物,,,,,,,,66
5833,立意忱（海南）科技有限公司,91460204MADUNHA70R,130,D 名称无行业信号,泛科技无行业信号,独立法人,三亚市/区登记,本地(三亚),MAD,,,,,,,,,16
5834,利泽明（三亚）知识产权服务有限公司,91460200MA5RJGN71A,130,E 非目标/对照组池,非目标,独立法人,三亚市/区登记,本地(三亚),MA5,,,,服务有限公司,,,,,16
5835,利源优选（三亚）农业科技有限公司,91460000MAEPQH062D,130,A 核心赛道-优先访谈,南繁种业,独立法人,海南省级登记,本地(省级),MAE,农业科技,,,,,,,,66
5836,利美纳斯咨询（海南）有限公司,91460000MAEWMJTC6G,130,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAE,,,,咨询,,,,,16
5837,利马格兰恒基研发（海南）有限公司,91460000MAEPW7K066,130,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MAE,,,,,,,,,16
5838,利亨（海南）医疗科技合伙企业（有限合伙）,91460000MAEEWAFF5A,130,E 非目标/对照组池,科技配套,合伙企业,海南省级登记,本地(省级),MAE,,,医疗科技,,,,,合伙企业(常为持股/通道载体),19
5839,利亨（海南）医疗技术有限公司,91460000MAEGNNUF98,130,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MAE,,,,,,,,,16
5840,丽捷国际贸易（海南）有限公司,91460108MAA8YMTQ5H,130,E 非目标/对照组池,非目标,独立法人,海口登记,省内迁入/外设,MAA,,,,贸易,,,,,10
5841,丽疆（海南）贸易有限责任公司,91460100MA5TMAL46L,130,E 非目标/对照组池,非目标,独立法人,海口登记,省内迁入/外设,MA5,,,,贸易,,,,,10
5842,礼韵（海南）商贸有限公司,91460000MAEARPT95Y,130,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAE,,,,商贸,,,,,16
5843,理与希（海南）投资有限公司,91460000MAE74KNX19,130,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAE,,,,,投资,,,纯投资/控股载体,4
5844,理工数科（三亚）企业管理咨询合伙企业（有限合伙）,91469033MAC1MYJDX9,130,E 非目标/对照组池,非目标,合伙企业,海南其他市县登记,省内迁入/外设,MAC,,,,咨询|企业管理,,,,合伙企业(常为持股/通道载体),-12
5845,理工数科（海南）科技有限公司,91460000MAC2W5HH6B,130,D 名称无行业信号,泛科技无行业信号,独立法人,海南省级登记,本地(省级),MAC,,,,,,,,,16
5846,李李投资（海南）有限责任公司,91460000MAE5Q1EW2H,130,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAE,,,,,投资,,,纯投资/控股载体,4
5847,骊源（海南）投资有限公司,91460000MAA9579G85,130,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAA,,,,,投资,,,纯投资/控股载体,4
5848,离岸医院（海南）有限公司,91460100MA5TC2FC74,130,D 名称无行业信号,待判定,独立法人,海口登记,省内迁入/外设,MA5,,,,,,,,,10
5849,蕾尔墁（海南）投资发展有限公司,91460000MAD13H7L0U,131,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAD,,,,,投资,,,纯投资/控股载体,4
5850,雷赛（海南）生物科技有限公司,91460000MA5TLCA030,131,D 名称无行业信号,泛科技无行业信号,独立法人,海南省级登记,本地(省级),MA5,,,,,,,,,16
5851,镭测创芯（海南）科技有限公司,91460000MAC6PXLQ7P,131,D 名称无行业信号,泛科技无行业信号,独立法人,海南省级登记,本地(省级),MAC,,,,,,,,,16
5852,乐知新创（海南）咨询服务有限公司,91460000MA5TM6H15B,131,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MA5,,,,咨询|服务有限公司,,,,,16
5853,乐香齐晟（海南）科技有限公司,91460000MAEQU12G6M,131,D 名称无行业信号,泛科技无行业信号,独立法人,海南省级登记,本地(省级),MAE,,,,,,,,,16
5854,乐熙智能科技（海南）有限公司,91460106MA7MRHDKXB,131,D 名称无行业信号,待判定,独立法人,海口登记,省内迁入/外设,MA7,,,,,,,,,10
5855,乐圣智能科技（海南）有限公司,91460000MADHWWQR48,131,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MAD,,,,,,,,,16
5856,乐杰健联（三亚）干细胞科技有限公司,91460000MAE6F7092N,131,C 支撑/泛赛道-备选,科技配套,独立法人,海南省级登记,本地(省级),MAE,,,细胞,,,,,,41
5857,乐杰（三亚）健康科技有限公司,91460000MAEX83EDX6,131,D 名称无行业信号,泛科技无行业信号,独立法人,海南省级登记,本地(省级),MAE,,,,,,,,,16
5858,乐杰（海南三亚）细胞库生物科技有限公司,91460000MADYX4CN76,131,C 支撑/泛赛道-备选,科技配套,独立法人,海南省级登记,本地(省级),MAD,,,细胞,,,,,,41
5859,乐杰（海南）生物科技有限公司,91460105MAA9258P3Y,131,D 名称无行业信号,泛科技无行业信号,独立法人,海口登记,省内迁入/外设,MAA,,,,,,,,,10
5860,乐风（海南）私募基金管理有限公司,91460000MADBXMR53U,131,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAD,,,,,基金,,,纯投资/控股载体,4
5861,浪浪山（海南）科技发展有限公司,91460000MAC9MNNT3E,131,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MAC,,,,,,,,,16
5862,朗众诚（海南）科技信息咨询服务有限公司,91469002MAD31QQY3L,131,E 非目标/对照组池,非目标,独立法人,海南其他市县登记,省内迁入/外设,MAD,,,,咨询|服务有限公司,,,,,10
5863,朗新云贸科技有限公司,91460100MA5TFGFU96,131,D 名称无行业信号,泛科技无行业信号,独立法人,海口登记,省内迁入/外设,MA5,,,,,,,,,10
5864,览易（海南）智能数据服务有限公司,91460000MA5TMFMB37,131,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MA5,,,,服务有限公司,,,,,16
5865,蓝依澜国际生物科技（三亚）有限公司,91460000MAEX773L0A,131,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MAE,,,,,,,,,16
5866,蓝途优加（海南）国际人力发展有限公司,91460106MAD9M0KG7J,131,D 名称无行业信号,待判定,独立法人,海口登记,省内迁入/外设,MAD,,,,,,,,,10
5867,蓝途未来（海南）农业科技发展有限公司,91460000MAE1CFP92Y,131,A 核心赛道-优先访谈,南繁种业,独立法人,海南省级登记,本地(省级),MAE,农业科技,,,,,,,,66
5868,蓝天地（三亚）农业技术开发有限公司,91460000MAEXGM421B,131,A 核心赛道-优先访谈,南繁种业,独立法人,海南省级登记,本地(省级),MAE,农业技术,,,,,,,,66
5869,蓝梭海洋科技（海南）有限公司,91460000MAEKM1U47Y,131,A 核心赛道-优先访谈,深海海洋,独立法人,海南省级登记,本地(省级),MAE,,海洋,,,,,,,64
5870,蓝色愿景（三亚）药食资源科技有限公司,91460107MADJ958F4N,131,D 名称无行业信号,泛科技无行业信号,独立法人,海口登记,省内迁入/外设,MAD,,,,,,,,,10
5871,蓝点信息科技（三亚）有限公司,91460000MAD1G1KN7Q,131,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MAD,,,,,,,,,16
5872,澜起电子科技（海南）有限公司,91460000MA5TY7E49N,131,C 支撑/泛赛道-备选,科技配套,独立法人,海南省级登记,本地(省级),MA5,,,电子科技,,,,,,41
5873,澜起创业投资（海南）有限公司,91460200MA5TY3LR00,131,E 非目标/对照组池,非目标,独立法人,三亚市/区登记,本地(三亚),MA5,,,,,投资|创业投资,,,纯投资/控股载体,4
5874,澜空飞训（三亚）航空科技有限公司,91460000MAEL7WUN6P,131,D 名称无行业信号,泛科技无行业信号,独立法人,海南省级登记,本地(省级),MAE,,,,,,,,,16
5875,澜境深创（海南）科技有限公司,91460000MAEKH6NP0M,131,D 名称无行业信号,泛科技无行业信号,独立法人,海南省级登记,本地(省级),MAE,,,,,,,,,16
5876,澜海星链数字科技（海南）有限公司,91460000MAE8X0X26F,131,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MAE,,,,,,,,,16
5877,莱肯生物科技（海南）有限公司,91460107MAA99Y419U,131,D 名称无行业信号,待判定,独立法人,海口登记,省内迁入/外设,MAA,,,,,,,,,10
5878,莱帮医疗科技（海南）有限公司,91460000MAC396D93R,131,C 支撑/泛赛道-备选,科技配套,独立法人,海南省级登记,本地(省级),MAC,,,医疗科技,,,,,,41
5879,来时（三亚）珠宝有限公司,91460000MAEJ55UT9A,131,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MAE,,,,,,,,,16
5880,来赋（海南）生物科技有限公司,91460000MAECJT0F9J,131,D 名称无行业信号,泛科技无行业信号,独立法人,海南省级登记,本地(省级),MAE,,,,,,,,,16
5881,来吧候鸟（海南）旅游有限公司,91460106MAA99XGK8R,131,E 非目标/对照组池,非目标,独立法人,海口登记,省内迁入/外设,MAA,,,,旅游,,,,,10
5882,阔邦生物技术（海南）有限公司,91460000MAE6521M7N,131,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MAE,,,,,,,,,16
5883,鲲腾科转（海南）股权投资基金合伙企业（有限合伙）,91460000MA5TNXL1XL,131,E 非目标/对照组池,非目标,合伙企业,海南省级登记,本地(省级),MA5,,,,,投资|基金|股权|股权投资,,,合伙企业(常为持股/通道载体); 纯投资/控股载体,-18
5884,鲲腾（海南）股权投资基金管理有限公司,91460200MA5RJ1488E,131,E 非目标/对照组池,非目标,独立法人,三亚市/区登记,本地(三亚),MA5,,,,,投资|基金|股权|股权投资,,,纯投资/控股载体,4
5885,鲲鹏汇晟投资（海南）有限公司,91460000MAERCP5E75,131,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAE,,,,,投资,,,纯投资/控股载体,4
5886,鲲鹏固能（三亚）投资合伙企业（有限合伙）,91460000MAEW3RBJ7U,131,E 非目标/对照组池,非目标,合伙企业,海南省级登记,本地(省级),MAE,,,,,投资,,,合伙企业(常为持股/通道载体); 纯投资/控股载体,-18
5887,昆仑海优能源科技（海南）有限责任公司,91460000MAK01R539P,131,C 支撑/泛赛道-备选,科技配套,独立法人,海南省级登记,本地(省级),MAK,,,能源科技,,,,,,41
5888,昆仑晟鑫环保科技（海南）有限公司,91460000MA5U2GT88N,131,C 支撑/泛赛道-备选,科技配套,独立法人,海南省级登记,本地(省级),MA5,,,环保科技,,,,,,41
5889,昆宠科学研究（三亚）有限责任公司,91460000MAE7WNBW8Y,131,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MAE,,,,,,,,,16
5890,坤昇钢铁（海南）集团有限公司,91460000MACKLF870H,131,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MAC,,,,,,,,,16
5891,奎珑（海南省）贸易有限公司,91460000MA5TJQQX2H,131,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MA5,,,,贸易,,,,,16
5892,宽窄供应链管理（三亚）有限公司,91460000MA5TKW893R,131,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MA5,,,,供应链,,,,,16
5893,快协同（三亚）科技有限公司,91210231MA11A6UNXT,131,D 名称无行业信号,泛科技无行业信号,独立法人,省外登记(210231),省外迁入/外设,MA其他,,,,,,,,首次登记在省外(迁入或外地主体设点),-2
5894,空客之星（三亚）科技有限公司,91460000MA5U0J2R92,132,D 名称无行业信号,泛科技无行业信号,独立法人,海南省级登记,本地(省级),MA5,,,,,,,,,16
5895,客多多（三亚）科技有限公司,91460000MAD2054M1K,132,D 名称无行业信号,泛科技无行业信号,独立法人,海南省级登记,本地(省级),MAD,,,,,,,,,16
5896,可仕可（海南）国际贸易有限公司,91460000MAD8J7RK6H,132,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAD,,,,贸易,,,,,16
5897,可成（三亚）生物科技有限公司,91460204MADTGQG66Y,132,D 名称无行业信号,泛科技无行业信号,独立法人,三亚市/区登记,本地(三亚),MAD,,,,,,,,,16
5898,蝌蚪肽药科技（三亚）有限公司,91460000MADGFK8P7C,132,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MAD,,,,,,,,,16
5899,科芯睿（海南）建筑工程有限公司,91460000MAA95MTB5C,132,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAA,,,,建筑,,,,,16
5900,科沃斯（海南）投资有限公司,913205007605178386,132,E 非目标/对照组池,非目标,独立法人,省外登记(320500),省外迁入/外设,旧版(2015前),,,,,投资,,,纯投资/控股载体; 首次登记在省外(迁入或外地主体设点),-14
5901,科文（三亚）教育中心（有限合伙）,91469033MA7KC7Y25B,132,E 非目标/对照组池,非目标,合伙企业,海南其他市县登记,省内迁入/外设,MA7,,,,教育,,,,合伙企业(常为持股/通道载体),-12
